Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
72.14.213.102-192.168.3.131-443-52203-6,72.14.213.102,443,192.168.3.131,52203,6,26/01/2011 01:52:42 AM,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,107,16445,0,20,0,0,0,0,1.295981562289682E15,0.0,1.295981562289682E15,1.295981562289682E15,NeedManualLabel
172.16.255.1-212.8.163.80-50983-43400-17,172.16.255.1,50983,212.8.163.80,43400,17,26/01/2011 01:54:31 AM,302054,1,1,112.0,18.0,112.0,112.0,112.0,0.0,18.0,18.0,18.0,0.0,430.38661961106294,6.621332609400969,302054.0,0.0,302054.0,302054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.3106663047004843,3.3106663047004843,18.0,112.0,80.66666666666667,54.27092530382482,2945.333333333333,0,0,0,0,0,0,0,0,1.0,121.0,112.0,18.0,0,0,0,0,0,0,0,56,0,9,0,0,0,8,0,0,0,0,1.295981671607679E15,0.0,1.295981671607679E15,1.295981671607679E15,NeedManualLabel
10.0.2.15-65.54.167.27-2548-5480-6,10.0.2.15,2548,65.54.167.27,5480,6,26/01/2011 01:56:18 AM,62477118,30,52,1901.0,42478.0,1331.0,0.0,63.36666666666665,261.032496765855,1460.0,0.0,816.8846153846151,425.7207799764662,710.3240581615817,1.3124805148662588,771322.4444444445,6871864.222571734,6.1854118E7,0.0,6.2477118E7,2154383.379310345,1.1481963421139225E7,6.1854118E7,130.0,403974.0,7921.058823529408,23715.365026422653,143419.0,11.0,0,0,0,0,608,1044,0.480175798121802,0.8323047167444568,0.0,1460.0,534.686746987952,521.610660515752,272077.6811636791,0,2,1,45,81,0,0,0,1.0,541.2073170731708,63.36666666666667,816.8846153846154,0,0,0,44379,51,109936,0,23,0,518,64240,8760,2,20,623000.0,0.0,623000.0,623000.0,6.47990920072986E14,9.163974599869045E14,1.295981778291854E15,6.1854118E7,NeedManualLabel
192.168.3.131-65.55.17.37-55971-80-6,192.168.3.131,55971,65.55.17.37,80,6,26/01/2011 01:52:25 AM,305845,5,3,1215.0,1281.0,663.0,0.0,243.0,335.04775778984106,855.0,0.0,427.0,427.5008771920825,8160.996583236607,26.157040330886563,43692.142857142855,69662.08699244416,197625.0,74.0,305845.0,76461.25,99594.94972596083,219814.0,933.0,90269.0,45134.5,33934.7615359236,69130.0,21139.0,0,0,0,0,112,64,16.3481502068041,9.808890124082462,0.0,855.0,277.3333333333333,347.2301110214954,120568.75000000001,0,2,0,4,7,0,0,0,0.0,312.0,243.0,427.0,0,0,0,2496,4,27962,0,151,0,160,8192,8190,2,20,0,0,0,0,1.295981545041891E15,0.0,1.295981545041891E15,1.295981545041891E15,NeedManualLabel
172.16.255.1-184.85.226.161-10646-443-6,172.16.255.1,10646,184.85.226.161,443,6,26/01/2011 01:54:17 AM,96633156,51,70,19151.0,79982.0,1125.0,0.0,375.5098039215687,502.1115960640232,1460.0,0.0,1142.6000000000001,513.6617451259118,1025.8694231201555,1.2521582136880638,805276.2999999999,6281135.958592214,6.0125329E7,3.0,9.6633156E7,1932663.12,9674293.92080357,6.0125329E7,296.0,3.6201343E7,524657.1449275363,4121359.574620368,3.4259398E7,3.0,0,0,0,0,1032,1412,0.5277691644470351,0.7243890492410286,0.0,1460.0,812.5655737704916,635.3114676706223,403620.6609538002,0,2,1,40,120,0,0,0,1.0,819.2809917355372,375.5098039215686,1142.6,0,0,0,49566,44,50195,0,158,0,661,8192,1442,20,20,1244468.0,628278.5172198712,1688728.0,800208.0,4.31993917197659E14,7.48235331615762E14,1.295981657448757E15,3.4018891E7,NeedManualLabel
172.16.255.1-172.16.0.1-63805-5351-17,172.16.255.1,63805,172.16.0.1,5351,17,26/01/2011 01:57:14 AM,261041,2,0,24.0,0.0,12.0,12.0,12.0,0.0,0,0,0,0,91.9395803724319,7.661631697702659,261041.0,0.0,261041.0,261041.0,261041.0,261041.0,0.0,261041.0,261041.0,0,0,0,0,0,0,0,0,0,16,0,7.661631697702659,0.0,12.0,12.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,18.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,0,0,1,8,0,0,0,0,1.295981834861493E15,0.0,1.295981834861493E15,1.295981834861493E15,NeedManualLabel
172.16.255.1-239.255.255.250-61993-1900-17,172.16.255.1,61993,239.255.255.250,1900,17,26/01/2011 01:54:39 AM,75,2,0,265.0,0.0,133.0,132.0,132.5,0.7071067811865476,0,0,0,0,3533333.3333333335,26666.666666666668,75.0,0.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,0,0,0,0,16,0,26666.666666666668,0.0,132.0,133.0,132.66666666666666,0.5773502691896257,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,199.0,132.5,0.0,0,0,0,0,0,0,1,132,0,0,0,0,1,8,0,0,0,0,1.295981679794361E15,0.0,1.295981679794361E15,1.295981679794361E15,NeedManualLabel
172.16.255.1-82.58.187.140-50983-43187-17,172.16.255.1,50983,82.58.187.140,43187,17,26/01/2011 01:54:23 AM,300100,1,1,34.0,18.0,34.0,34.0,34.0,0.0,18.0,18.0,18.0,0.0,173.2755748083972,6.664445184938354,300100.0,0.0,300100.0,300100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.332222592469177,3.332222592469177,18.0,34.0,28.666666666666668,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,43.0,34.0,18.0,0,0,0,0,0,0,0,17,0,9,0,0,0,8,0,0,0,0,1.295981663100521E15,0.0,1.295981663100521E15,1.295981663100521E15,NeedManualLabel
172.16.255.1-204.9.163.181-10640-443-6,172.16.255.1,10640,204.9.163.181,443,6,26/01/2011 01:54:18 AM,508412,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.933817455134812,508412.0,0.0,508412.0,508412.0,508412.0,508412.0,0.0,508412.0,508412.0,0,0,0,0,0,0,0,0,0,40,0,3.933817455134812,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16415,0,0,20,0,0,0,0,1.295981658558619E15,0.0,1.295981658558619E15,1.295981658558619E15,NeedManualLabel
172.16.255.1-71.67.132.22-50983-28376-17,172.16.255.1,50983,71.67.132.22,28376,17,26/01/2011 01:54:10 AM,137552,1,1,417.0,17.0,417.0,417.0,417.0,0.0,17.0,17.0,17.0,0.0,3155.1704082819588,14.539955798534372,137552.0,0.0,137552.0,137552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.269977899267186,7.269977899267186,17.0,417.0,283.66666666666663,230.9401076758503,53333.333333333336,0,0,0,0,0,0,0,0,1.0,425.5,417.0,17.0,0,0,0,0,0,0,0,208,0,8,0,0,0,8,0,0,0,0,1.295981650560601E15,0.0,1.295981650560601E15,1.295981650560601E15,NeedManualLabel
192.168.3.131-207.46.0.109-56051-80-6,192.168.3.131,56051,207.46.0.109,80,6,26/01/2011 01:52:50 AM,99955363,14,32,6961.0,21037.0,1406.0,0.0,497.2142857142857,606.1882391787894,1448.0,0.0,657.40625,665.2083282398661,280.1050304824564,0.46020542189417085,2221230.2888888884,9993479.854686884,6.2216195E7,0.0,3.7739168E7,2903012.9230769235,7279472.937652086,2.4990723E7,204.0,9.9893871E7,3222382.935483871,1.1970850097905573E7,6.2216275E7,0.0,0,0,0,0,292,652,0.14006251970692157,0.3201429021872493,0.0,1448.0,595.7021276595747,644.4933269426733,415371.64847363555,0,2,1,30,45,0,0,0,2.0,608.6521739130435,497.2142857142857,657.40625,0,0,0,6999,7,42302,0,151,0,457,8192,11341,6,20,602975.3333333333,556497.6468830154,1245126.0,261369.0,3.23995417284675E14,6.479907691383924E14,1.295981570992263E15,1.0939519E7,NeedManualLabel
172.16.255.1-239.255.255.250-54052-1900-17,172.16.255.1,54052,239.255.255.250,1900,17,26/01/2011 01:54:04 AM,74,2,0,265.0,0.0,133.0,132.0,132.5,0.7071067811865476,0,0,0,0,3581081.081081081,27027.027027027027,74.0,0.0,74.0,74.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,0,0,0,0,0,16,0,27027.027027027027,0.0,132.0,133.0,132.66666666666666,0.5773502691896257,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,199.0,132.5,0.0,0,0,0,0,0,0,1,132,0,0,0,0,1,8,0,0,0,0,1.29598164433773E15,0.0,1.29598164433773E15,1.29598164433773E15,NeedManualLabel
172.16.255.1-109.227.83.14-50983-6536-17,172.16.255.1,50983,109.227.83.14,6536,17,26/01/2011 01:54:19 AM,245119,1,1,41.0,307.0,41.0,41.0,41.0,0.0,307.0,307.0,307.0,0.0,1419.7185856665537,8.159302216474448,245119.0,0.0,245119.0,245119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.079651108237224,4.079651108237224,41.0,307.0,129.66666666666669,153.57517160444047,23585.333333333336,0,0,0,0,0,0,0,0,1.0,194.5,41.0,307.0,0,0,0,0,0,0,0,20,0,153,0,0,0,8,0,0,0,0,1.29598165982299E15,0.0,1.29598165982299E15,1.29598165982299E15,NeedManualLabel
72.14.213.102-192.168.3.131-443-52204-6,72.14.213.102,443,192.168.3.131,52204,6,26/01/2011 01:52:42 AM,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,107,16445,0,20,0,0,0,0,1.295981562292088E15,0.0,1.295981562292088E15,1.295981562292088E15,NeedManualLabel
172.16.255.1-156.26.54.15-50983-4300-17,172.16.255.1,50983,156.26.54.15,4300,17,26/01/2011 01:54:00 AM,73845,1,1,26.0,51.0,26.0,26.0,26.0,0.0,51.0,51.0,51.0,0.0,1042.7246259056133,27.083756517028913,73845.0,0.0,73845.0,73845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.541878258514457,13.541878258514457,26.0,51.0,34.333333333333336,14.433756729740644,208.33333333333334,0,0,0,0,0,0,0,0,1.0,51.5,26.0,51.0,0,0,0,0,0,0,0,13,0,25,0,0,0,8,0,0,0,0,1.295981640481058E15,0.0,1.295981640481058E15,1.295981640481058E15,NeedManualLabel
192.168.3.131-204.14.234.85-57248-443-6,192.168.3.131,57248,204.14.234.85,443,6,26/01/2011 01:56:39 AM,36234262,33,59,21909.0,51738.0,1460.0,0.0,663.9090909090909,665.2591301344708,1460.0,0.0,876.9152542372881,699.2468679583078,2032.523803023779,2.5390333601937303,398178.7032967032,2045220.4746071075,1.2890662E7,0.0,3.6097354E7,1128042.3125000002,3404531.776483425,1.3018156E7,2.0,3.6191473E7,623990.9137931038,2553336.5214717486,1.2928798E7,0.0,0,0,0,0,684,1192,0.910740227026012,1.6282931331677184,0.0,1460.0,791.9032258064517,692.4691025051324,479513.4579242635,0,2,0,39,91,0,0,0,1.0,800.5108695652174,663.9090909090909,876.9152542372881,0,0,0,18411,15,74595,0,238,0,562,8192,26289,19,20,510602.0,228114.41695123084,735813.0,279691.0,3.2399545842128425E14,6.479908941301511E14,1.295981799616511E15,1.0242382E7,NeedManualLabel
172.16.255.1-190.213.76.21-50983-62669-17,172.16.255.1,50983,190.213.76.21,62669,17,26/01/2011 01:54:10 AM,169312,1,1,417.0,17.0,417.0,417.0,417.0,0.0,17.0,17.0,17.0,0.0,2563.3150633150635,11.812511812511813,169312.0,0.0,169312.0,169312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.906255906255907,5.906255906255907,17.0,417.0,283.66666666666663,230.9401076758503,53333.333333333336,0,0,0,0,0,0,0,0,1.0,425.5,417.0,17.0,0,0,0,0,0,0,0,208,0,8,0,0,0,8,0,0,0,0,1.295981650560538E15,0.0,1.295981650560538E15,1.295981650560538E15,NeedManualLabel
10.0.2.15-10.0.2.3-58511-53-17,10.0.2.15,58511,10.0.2.3,53,17,26/01/2011 01:54:25 AM,110467897,2,2,84.0,634.0,42.0,42.0,42.0,0.0,317.0,317.0,317.0,0.0,6.499625859628703,0.036209614816873,3.682263233333333E7,6.29682486930528E7,1.09532103E8,467897.0,1.1E8,1.1E8,0.0,1.1E8,1.1E8,1.1E8,1.1E8,0.0,1.1E8,1.1E8,0,0,0,0,16,16,0.0181048074084365,0.0181048074084365,42.0,317.0,152.0,150.62370331392069,22687.5,0,0,0,0,0,0,0,0,1.0,190.0,42.0,317.0,0,0,0,0,0,0,0,21,0,158,0,0,1,8,467897.0,0.0,467897.0,467897.0,6.479908877132595E14,9.163973467964874E14,1.295981665894416E15,1.09532103E8,NeedManualLabel
10.0.2.15-10.0.2.3-50559-53-17,10.0.2.15,50559,10.0.2.3,53,17,26/01/2011 01:54:15 AM,110006198,2,2,64.0,478.0,32.0,32.0,32.0,0.0,239.0,239.0,239.0,0.0,4.926995113493514,0.03636158755345767,3.666873266666667E7,6.350137277692196E7,1.09993802E8,6198.0,1.1E8,1.1E8,0.0,1.1E8,1.1E8,1.1E8,1.1E8,0.0,1.1E8,1.1E8,0,0,0,0,16,16,0.018180793776728835,0.018180793776728835,32.0,239.0,114.8,113.37856940356939,12854.7,0,0,0,0,0,0,0,0,1.0,143.5,32.0,239.0,0,0,0,0,0,0,0,16,0,119,0,0,1,8,6198.0,0.0,6198.0,6198.0,6.47990882959949E14,9.163973394213502E14,1.295981655926096E15,1.09993802E8,NeedManualLabel
10.0.2.15-10.0.2.3-57632-53-17,10.0.2.15,57632,10.0.2.3,53,17,26/01/2011 01:54:23 AM,110113517,2,2,88.0,398.0,44.0,44.0,44.0,0.0,199.0,199.0,199.0,0.0,4.4136270754116405,0.03632614876882009,3.670450566666667E7,6.337745146984363E7,1.09886483E8,113517.0,1.1E8,1.1E8,0.0,1.1E8,1.1E8,1.1E8,1.1E8,0.0,1.1E8,1.1E8,0,0,0,0,16,16,0.018163074384410043,0.018163074384410043,44.0,199.0,106.0,84.89699641330074,7207.5,0,0,0,0,0,0,0,0,1.0,132.5,44.0,199.0,0,0,0,0,0,0,0,22,0,99,0,0,1,8,113517.0,0.0,113517.0,113517.0,6.47990886710156E14,9.163973448767158E14,1.295981663533829E15,1.09886483E8,NeedManualLabel
172.16.255.1-98.243.160.202-50983-53755-17,172.16.255.1,50983,98.243.160.202,53755,17,26/01/2011 01:54:26 AM,98888,1,1,34.0,18.0,34.0,34.0,34.0,0.0,18.0,18.0,18.0,0.0,525.8474233476255,20.2249008979856,98888.0,0.0,98888.0,98888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.1124504489928,10.1124504489928,18.0,34.0,28.666666666666668,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,43.0,34.0,18.0,0,0,0,0,0,0,0,17,0,9,0,0,0,8,0,0,0,0,1.29598166654402E15,0.0,1.29598166654402E15,1.29598166654402E15,NeedManualLabel
192.168.3.131-204.14.234.85-57246-8443-6,192.168.3.131,57246,204.14.234.85,8443,6,26/01/2011 01:56:30 AM,45553837,48,59,31441.0,42032.0,1460.0,0.0,655.0208333333331,663.8590112296285,1460.0,0.0,712.4067796610168,691.6359945222348,1612.882796239535,2.3488690974593425,429753.179245283,1946405.2207205875,1.3391972E7,0.0,4.5415906E7,966295.8723404253,2894163.7269890364,1.3530681E7,1.0,4.5512717E7,784702.0172413796,2600136.008186816,1.3431693E7,0.0,0,0,0,0,1020,1192,1.053698286710733,1.2951708107486093,0.0,1460.0,680.3055555555559,676.8019555761131,458060.887071651,0,2,0,40,106,0,0,0,1.0,686.6635514018692,655.0208333333334,712.4067796610169,0,0,0,12245,10,64945,0,293,0,392,8192,35821,28,20,1627918.5,2421896.6590235983,5257848.0,281192.0,2.591963656990538E14,5.795806719347046E14,1.295981790411857E15,5296531.0,NeedManualLabel
192.168.3.131-66.235.139.121-56161-80-6,192.168.3.131,56161,66.235.139.121,80,6,26/01/2011 01:53:27 AM,8112317,3,8,0.0,2048.0,0.0,0.0,0.0,0.0,894.0,0.0,256.0,366.6072246190153,252.455617796987,1.3559627909017857,811231.7000000001,2386593.5645912685,7600297.0,28.0,512020.0,256010.0,318715.6536977749,481376.0,30644.0,8081701.0,1154528.7142857143,2936162.4640764073,7811760.0,2072.0,0,0,0,0,72,172,0.3698080338823052,0.9861547570194805,0.0,894.0,170.66666666666669,318.4577418329367,101415.33333333334,0,2,1,3,10,0,0,0,2.0,186.1818181818182,0.0,256.0,0,0,0,0,0,0,0,0,0,186,8192,10673,0,20,512020.0,0.0,512020.0,512020.0,6.47990807442389E14,9.163973774296761E14,1.295981607284481E15,7600297.0,NeedManualLabel
172.16.255.1-204.9.163.181-10639-443-6,172.16.255.1,10639,204.9.163.181,443,6,26/01/2011 01:54:18 AM,771296,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.5930382110110775,771296.0,0.0,771296.0,771296.0,771296.0,771296.0,0.0,771296.0,771296.0,0,0,0,0,0,0,0,0,0,40,0,2.5930382110110775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16415,0,0,20,0,0,0,0,1.295981658294287E15,0.0,1.295981658294287E15,1.295981658294287E15,NeedManualLabel
172.16.255.1-71.10.26.41-50983-14168-17,172.16.255.1,50983,71.10.26.41,14168,17,26/01/2011 01:54:20 AM,95660,1,1,32.0,18.0,32.0,32.0,32.0,0.0,18.0,18.0,18.0,0.0,522.6845076311938,20.907380305247752,95660.0,0.0,95660.0,95660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.453690152623876,10.453690152623876,18.0,32.0,27.333333333333332,8.082903768654761,65.33333333333334,0,0,0,0,0,0,0,0,1.0,41.0,32.0,18.0,0,0,0,0,0,0,0,16,0,9,0,0,0,8,0,0,0,0,1.295981660823291E15,0.0,1.295981660823291E15,1.295981660823291E15,NeedManualLabel
192.168.3.131-66.235.139.121-56356-80-6,192.168.3.131,56356,66.235.139.121,80,6,26/01/2011 01:54:47 AM,11573981,3,8,0.0,2047.0,0.0,0.0,0.0,0.0,893.0,0.0,255.875,366.3586991304717,176.86222225524648,0.9504076427981003,1157398.0999999999,3466619.292084483,1.1020728E7,58.0,553253.0,276626.5,347365.4991511103,522251.0,31002.0,1.1543037E7,1649005.285714286,4221105.303450259,1.1219858E7,2021.0,0,0,0,0,72,172,0.2592020843994819,0.6912055583986184,0.0,893.0,170.58333333333331,318.2513181671861,101283.90151515152,0,2,1,3,10,0,0,0,2.0,186.0909090909091,0.0,255.875,0,0,0,0,0,0,0,0,0,186,8192,10676,0,20,553253.0,0.0,553253.0,553253.0,6.479908492713605E14,9.16397431747555E14,1.295981687521993E15,1.1020728E7,NeedManualLabel
172.16.255.1-114.46.199.16-50983-59468-17,172.16.255.1,50983,114.46.199.16,59468,17,26/01/2011 01:54:23 AM,2240861,2,2,53.0,126.0,32.0,21.0,26.5,7.7781745930520225,108.0,18.0,63.0,63.63961030678928,79.88001040671419,1.7850281655131663,746953.6666666666,835983.6161279319,1712262.0,262436.0,1974698.0,1974698.0,0.0,1974698.0,1974698.0,1978425.0,1978425.0,0.0,1978425.0,1978425.0,0,0,0,0,16,16,0.8925140827565832,0.8925140827565832,18.0,108.0,42.2,37.3255944359899,1393.2,0,0,0,0,0,0,0,0,1.0,52.75,26.5,63.0,0,0,0,0,0,0,0,13,0,31,0,0,1,8,0,0,0,0,1.29598166397399E15,0.0,1.29598166397399E15,1.29598166397399E15,NeedManualLabel
10.0.2.15-70.37.129.34-2554-80-6,10.0.2.15,2554,70.37.129.34,80,6,26/01/2011 01:55:16 AM,4304310,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.46465054793915866,4304310.0,0.0,4304310.0,4304310.0,4304310.0,4304310.0,0.0,4304310.0,4304310.0,0,0,0,0,0,0,0,0,0,40,0,0.46465054793915866,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64033,0,0,20,0,0,0,0,1.295981716027234E15,0.0,1.295981716027234E15,1.295981716027234E15,NeedManualLabel
65.55.57.251-192.168.3.131-80-57058-6,65.55.57.251,80,192.168.3.131,57058,6,26/01/2011 01:56:04 AM,51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.686274509804,51.0,0.0,51.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19607.843137254902,19607.843137254902,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8190,63740,0,20,0,0,0,0,1.295981764143349E15,0.0,1.295981764143349E15,1.295981764143349E15,NeedManualLabel
172.16.255.1-111.249.130.107-50983-42403-17,172.16.255.1,50983,111.249.130.107,42403,17,26/01/2011 01:54:18 AM,391743,1,1,34.0,18.0,34.0,34.0,34.0,0.0,18.0,18.0,18.0,0.0,132.74008725108044,5.105387971195401,391743.0,0.0,391743.0,391743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.5526939855977004,2.5526939855977004,18.0,34.0,28.666666666666668,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,43.0,34.0,18.0,0,0,0,0,0,0,0,17,0,9,0,0,0,8,0,0,0,0,1.295981658248336E15,0.0,1.295981658248336E15,1.295981658248336E15,NeedManualLabel
172.16.255.1-10.1.1.2-10692-50023-6,172.16.255.1,10692,10.1.1.2,50023,6,26/01/2011 01:55:28 AM,3008770,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6647234584232095,3008770.0,0.0,3008770.0,3008770.0,3008770.0,3008770.0,0.0,3008770.0,3008770.0,0,0,0,0,0,0,0,0,0,64,0,0.6647234584232095,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8192,0,0,32,0,0,0,0,1.295981728777989E15,0.0,1.295981728777989E15,1.295981728777989E15,NeedManualLabel
172.16.255.1-87.5.175.49-50983-42341-17,172.16.255.1,50983,87.5.175.49,42341,17,26/01/2011 01:54:09 AM,1178877,3,3,489.0,1061.0,417.0,31.0,163.0,220.02727103702395,827.0,17.0,353.66666666666663,421.9399641339196,1314.810620616061,5.089589499158945,235775.4,152251.25897279143,392813.0,27173.0,786064.0,393032.0,72419.04810200146,444240.0,341824.0,862016.0,431008.0,15587.461884476254,442030.0,419986.0,0,0,0,0,24,24,2.5447947495794727,2.5447947495794727,17.0,827.0,225.8571428571429,303.2377662118339,91953.14285714284,0,0,0,0,0,0,0,0,1.0,263.5,163.0,353.6666666666667,0,0,0,1550,6,1314,0,81,0,176,0,0,2,8,0,0,0,0,1.295981649774644E15,0.0,1.295981649774644E15,1.295981649774644E15,NeedManualLabel
192.168.3.131-72.14.213.120-52497-443-6,192.168.3.131,52497,72.14.213.120,443,6,26/01/2011 01:55:01 AM,271940,8,9,725.0,4521.0,547.0,0.0,90.625,194.63881385053406,1430.0,0.0,502.3333333333333,593.4928390469425,19291.020077958372,62.51378980657498,16996.25,48720.850572077106,197398.0,3.0,271940.0,38848.57142857143,70838.95106944376,198216.0,461.0,53058.0,6632.25,9243.184002279733,23282.0,3.0,0,0,0,0,172,192,29.41825402662352,33.09553577995146,0.0,1430.0,291.4444444444444,478.4100163989564,228876.1437908497,0,2,0,7,16,0,0,0,1.0,308.5882352941176,90.625,502.3333333333333,0,0,0,5246,9,99832,0,42,0,265,8192,124,2,20,0,0,0,0,1.29598170120355E15,0.0,1.29598170120355E15,1.29598170120355E15,NeedManualLabel
192.168.3.131-66.235.139.121-56050-80-6,192.168.3.131,56050,66.235.139.121,80,6,26/01/2011 01:52:50 AM,12409636,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32233016343106274,4136545.3333333335,7138538.293991588,1.2379401E7,57.0,30235.0,30235.0,0.0,30235.0,30235.0,1.2379458E7,1.2379458E7,0.0,1.2379458E7,1.2379458E7,0,0,0,0,52,52,0.16116508171553137,0.16116508171553137,0.0,0.0,0.0,0.0,0.0,0,2,1,0,3,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,4380,0,20,30235.0,0.0,30235.0,30235.0,6.47990791682775E14,9.163973483835426E14,1.295981570986149E15,1.2379401E7,NeedManualLabel
10.0.2.15-10.0.2.3-61870-53-17,10.0.2.15,61870,10.0.2.3,53,17,26/01/2011 01:54:19 AM,110208112,2,2,70.0,606.0,35.0,35.0,35.0,0.0,303.0,303.0,303.0,0.0,6.133849747829815,0.03629496892206991,3.673603733333333E7,6.326822257241565E7,1.09791888E8,208112.0,1.1E8,1.1E8,0.0,1.1E8,1.1E8,1.1E8,1.1E8,0.0,1.1E8,1.1E8,0,0,0,0,16,16,0.018147484461034955,0.018147484461034955,35.0,303.0,142.2,146.78964541138453,21547.2,0,0,0,0,0,0,0,0,1.0,177.75,35.0,303.0,0,0,0,0,0,0,0,17,0,151,0,0,1,8,208112.0,0.0,208112.0,208112.0,6.4799088478791E14,9.16397342292027E14,1.295981659783932E15,1.09791888E8,NeedManualLabel
